ds,yhat,yhat_lower,yhat_upper,total_sales
2020-10-22,13303.574050401472,7915.886180379481,19073.448552552112,10574.44
2020-10-23,15462.303229402518,9866.03056937896,21207.245502961003,13600.03
2020-10-24,17652.330648319017,11711.741552384414,23385.40298083795,21835.87
2020-10-25,13639.721911126626,7527.724575347095,19046.733326600883,7916.25
2020-10-26,13132.346710949229,7414.646713984664,19218.96692949357,11786.92
2020-10-27,12837.09878989114,7295.272661086466,18337.84701424244,7618.57
2020-10-28,13260.35245900085,7935.874018728342,18733.02553045365,11361.0
2020-10-29,14698.515716423944,8799.069202642548,20908.74581198893,15415.6
2020-10-30,17029.86594492148,11693.8194992787,23404.312856281063,13719.98
2020-10-31,19374.54183967344,13562.549589090368,24923.23268381176,14922.2
2020-11-01,15493.610125444686,9452.20984571572,21598.920657034538,16457.29
2020-11-02,15090.586250389932,9325.091948130304,20644.43498581376,15053.13
2020-11-03,14868.80153028194,8941.081854657205,20628.253786984515,10093.51
2020-11-04,15331.984542820515,9947.659041187108,21036.997211427133,11217.47
2020-11-05,16774.912793179188,11116.417911341903,22167.82756168238,12090.93
2020-11-06,19075.31735454118,13705.860577643783,24929.80209183262,12337.07
2020-11-07,21353.911697656386,15433.299024701408,27221.49785765575,18307.25
2020-11-08,17373.461751326904,11267.2790334036,22728.526226735252,13290.08
2020-11-09,16840.275835183485,11304.614112673284,22558.18515454977,14311.05
2020-11-10,16461.50738834062,10798.166612717574,21803.98056102311,12822.68
2020-11-11,16745.639735140863,10861.74756312186,22063.382455616407,15588.82
2020-11-12,17993.01130888998,12153.030926123496,23275.12283577189,13262.25
2020-11-13,20087.56733463265,14381.68721818934,26205.751582855413,17627.26
2020-11-14,22156.713292838867,16340.358806769787,27868.467665859996,24509.72
2020-11-15,17970.192012086194,12234.184366627393,23966.87255385572,20156.41
2020-11-16,17241.368396053804,11365.253262280929,23193.819012126354,17963.66
2020-11-17,16684.320549960306,10777.92177157721,21742.903519702617,14654.32
2020-11-18,16814.112492580272,10983.797409956902,22080.699913159893,16285.37
2020-11-19,17937.11310699689,11969.772222220876,23387.35385171135,21251.92
2020-11-20,19942.55332098354,13943.540955708642,26055.27877346922,16876.83
2020-11-21,21962.20262607615,16705.524508912687,27330.260856417743,22978.03
2020-11-22,17769.092130641806,11955.29535439087,23439.678625128377,15060.27
2020-11-23,17078.672923081223,10901.257946037393,23274.11331439029,13758.92
2020-11-24,16605.812494013502,10798.377662092718,21558.54874838866,17343.96
2020-11-25,16865.00769251981,11136.458313452798,22616.86806807552,16009.72
2020-11-26,18160.681010446428,12226.72951437711,23536.888497832464,6770.66
2020-11-27,20378.753462586752,14568.916874200357,26256.5799071021,34857.9
2020-11-28,22646.375328139908,16965.020363877164,28733.487531771465,17507.29
2020-11-29,18730.74104133061,13456.327290424077,24424.04349990164,12230.45
2020-11-30,18340.37504236569,12310.91364353227,24181.51217523124,24374.26
2020-12-01,18182.288361233543,12596.041322393312,23948.95119569492,12749.96
2020-12-02,18762.38049520364,12697.747882717307,24494.654556457343,13048.34
2020-12-03,20375.94862440192,14697.179271237954,26162.549501706388,15916.24
2020-12-04,22899.49197178366,17172.95956567467,28805.77293904703,20123.79
2020-12-05,25450.686546200486,19620.733493885466,30827.90823073933,23543.77
2020-12-06,21787.4501252564,15977.845849858752,27714.76945187701,21016.54
2020-12-07,21609.47762899761,15845.45506477955,27580.03587651437,16374.1
2020-12-08,21615.639947256117,15557.187727236456,26859.158137533053,14660.01
2020-12-09,22304.61420732365,16292.009201832334,28067.173820287742,19440.3
2020-12-10,23965.60126692116,18123.548000422667,29080.7413602033,18525.28
2020-12-11,26470.31246779157,20301.847238955208,32471.24220752895,50139.52
2020-12-12,28933.095764728478,23611.29867500066,34726.045889498266,31535.15
2020-12-13,25110.11675420135,19583.467545968004,30811.678599514948,27542.96
2020-12-14,24700.971332025365,19411.70091686777,30381.755135398424,29429.09
2020-12-15,24406.12063136611,18494.710348803248,30297.87543837485,38276.84
2020-12-16,24727.514892332576,18871.8432189058,30709.461526532286,34545.14
2020-12-17,25959.261836670063,19991.29412904627,31508.57446045556,29853.16
2020-12-18,27979.52249360078,21989.592717986216,33900.40011678299,30632.94
2020-12-19,29910.506615647333,23988.651605854146,35083.386625156585,32805.95
2020-12-20,25517.486287503787,19986.247343964205,31042.86691584279,22681.66
2020-12-21,24510.208514604023,18995.195975492858,30018.699470956853,34160.49
2020-12-22,23600.10237050964,17946.204135877426,29318.25862850653,30950.98
2020-12-23,23300.653025859,17597.519625570734,29056.311585372336,32504.99
2020-12-24,23917.804490050705,17749.620059785397,29058.48048728973,20249.37
2020-12-25,25341.58070170896,19187.89371156701,30795.016989577125,14936.01
2020-12-26,26705.804039494255,20789.581189848752,32421.056349057977,21174.23
2020-12-27,21786.83685555236,16711.911474622706,27867.51057033403,11588.99
2020-12-28,20304.733695492647,14630.758140481095,26006.91843812982,13145.48
2020-12-29,18980.2063583284,13376.42911756586,24968.82174852924,26247.71
2020-12-30,18334.78021697133,12630.10425413247,24053.996709244428,39017.14
2020-12-31,18681.009091652657,12784.290977308268,24121.722467999512,20912.73
2021-01-01,19913.942994349272,14152.118847205104,26027.22173616151,11303.37
2021-01-02,21170.731597623413,15650.75101663867,26755.813897544314,15447.57
2021-01-03,16229.29181520971,10914.310140892405,21866.97044928853,10813.19
2021-01-04,14809.428876733338,9026.319584428244,20936.38248939669,7395.5
2021-01-05,13629.813661907774,7511.340581526931,19185.417213154324,9268.59
2021-01-06,13208.194209119953,7715.923640955039,19113.81157023256,11943.38
2021-01-07,13851.707086849285,8115.004063222721,19810.68647810973,13113.73
2021-01-08,15448.480292612052,9627.269112427814,21561.888705548838,11442.52
2021-01-09,17127.406906359745,11090.7650438937,22961.199010766184,18427.55
2021-01-10,12657.013388062653,7059.92501070908,18914.22453269698,17957.79
2021-01-11,11746.80665768414,6317.649140837706,17514.791652044318,11896.54
2021-01-12,11104.496876308436,5542.240977999039,17336.655071501515,12739.9
2021-01-13,11236.466286610726,5007.611796776998,17241.34431341554,12036.13
2021-01-14,12438.349562154255,6567.114112612563,17876.12680566166,13896.5
2021-01-15,14586.898011175686,8783.880507819025,20080.404750691265,13694.2
2021-01-16,16800.012925623738,11020.003322791532,22595.55500118689,19809.57
2021-01-17,12835.85929806623,7212.808437416415,18306.6268000189,19834.99
2021-01-18,12394.439381923228,6448.017501105301,17733.67250360577,14198.07
2021-01-19,12175.017649635936,6331.136958188592,18359.822329263505,5914.99
2021-01-20,12676.764105977563,6894.362570859954,18643.869602278985,8865.01
2021-01-21,14189.4712250735,8411.600387964823,20191.3590348738,15918.59
2021-01-22,16585.52655812019,11045.971088806158,22196.02458106264,18861.78
2021-01-23,18980.01166563164,13636.400481009896,24629.369822747933,22662.78
2021-01-24,15129.843945089406,9483.811574524112,20982.534948613844,13923.27
2021-01-25,14735.339603428629,9473.057919862054,20469.36261689952,12633.66
2021-01-26,14497.590366842544,8456.688473732409,19838.33912748297,13354.19
2021-01-27,14919.02287962193,9194.39708599562,20678.17353343847,10446.76
2021-01-28,16293.998941161692,10563.744592905496,22024.125679635446,13288.43
2021-01-29,18500.642303764176,13125.668632883924,24042.373573792334,15713.1
2021-01-30,20660.767042505027,14778.778542840078,26162.891728505707,19376.51
2021-01-31,16538.828979337104,10773.894127759348,22275.497550770862,29103.03
2021-02-01,15843.28373305004,9680.19213320169,20777.58384198036,17872.3
2021-02-02,15283.749570855513,9516.071762906706,20812.9638570125,18648.26
2021-02-03,15371.34970171808,9952.16162786218,20917.018085166867,19498.72
2021-02-04,16409.09779936102,10935.002911380288,21991.91788295776,21980.05
2021-02-05,18283.517915266344,12740.90356051587,23806.856763395182,22177.87
2021-02-06,20124.37888746059,14196.114596716963,26005.877214084845,29196.23
2021-02-07,15703.469347469892,9808.773777085047,21358.200863108614,18363.2
2021-02-08,14735.800929098416,8700.902956855449,20358.50660651481,14812.1
2021-02-09,13936.641202118812,7884.021328154956,19418.144261253517,10761.49
2021-02-10,13821.7535585869,8344.649981839422,19157.82911411319,11380.68
2021-02-11,14697.70961323232,8805.693334097223,19943.675493950515,17173.2
2021-02-12,16453.46622831023,10657.748858971094,21917.903223681988,17532.81
2021-02-13,18220.087331993695,12444.260206638291,23748.168499950545,28010.53
2021-02-14,13769.53592844592,7750.820575572017,19486.22018700143,18248.26
2021-02-15,12815.92237412208,7120.507794901833,18499.24452925686,12976.91
2021-02-16,12072.60821310454,6321.973221493666,17999.208393637204,11378.3
2021-02-17,12052.539930284069,6139.384502817705,17727.095452069876,15790.3
2021-02-18,13058.674780644373,6990.166866447106,19099.524291998485,13602.94
2021-02-19,14975.686959722065,9042.411958214696,20046.120341706373,12867.84
2021-02-20,16929.83017711506,11493.76650385726,22470.190732919746,20369.69
2021-02-21,12687.877690495989,7051.099532164692,18272.34278481881,18160.76
2021-02-22,11958.521527396222,6134.485908877317,17661.406097869152,9814.19
2021-02-23,11449.62590237445,5557.497190765788,17196.08792081845,10766.07
2021-02-24,11668.705105454092,5783.190003761359,17496.851145902634,10610.88
2021-02-25,12913.484249287174,7263.28548170561,18377.14637339722,15223.58
2021-02-26,15063.727781280577,9393.417954601997,21072.34107985798,15507.69
2021-02-27,17241.208961275534,11880.073543063872,22758.799637687534,18360.18
2021-02-28,13208.739065865551,7491.894819047835,19219.45182254077,14860.9
2021-03-01,12671.636365260269,6802.448009736753,18563.54248713941,16383.59
2021-03-02,12335.028842874372,6707.459538927679,18074.974581369548,13558.85
2021-03-03,12704.360549521323,7094.974968265657,18245.28389676277,13314.47
2021-03-04,14075.960237864168,8340.031624051193,19599.324381490176,15008.56
2021-03-05,16328.858054053955,10848.063908277882,22016.215516861157,14818.44
2021-03-06,18584.724921474288,12610.032691876682,24660.017990036085,17979.05
2021-03-07,14606.855311773226,9023.717985459038,20134.307880214845,20463.65
2021-03-08,14101.575805206146,8566.432146236193,19965.227339216544,14640.91
2021-03-09,13775.476098351355,8282.359457359336,20045.83579559877,11343.88
2021-03-10,14135.835275400914,8303.9386181083,19919.76699203881,12021.35
2021-03-11,15481.105046099849,9886.699027394685,21365.16584185812,13186.46
2021-03-12,17692.63880700625,11873.134973241253,23853.58099744185,16483.29
2021-03-13,19894.54421891365,14105.433311317644,25530.31394843506,27679.89
2021-03-14,15852.582762819326,10226.123263982328,21673.482270363053,19781.61
2021-03-15,15275.501351438012,9409.161693905347,20627.47927637101,14839.03
2021-03-16,14872.194872413753,9284.706025589596,20722.718431601555,20452.51
2021-03-17,15152.074347845402,9951.860231646371,21285.411323186967,15437.34
2021-03-18,16415.503824331627,10676.800427984032,22141.10854265639,22648.03
2021-03-19,18545.495786714084,12907.199003624404,24307.188343390622,17880.57
2021-03-20,20667.543175955125,15337.118450706286,26405.247798570817,23334.95
2021-03-21,16548.51148438553,10853.693419127769,22014.147352345542,18727.64
2021-03-22,15897.975370159043,9796.763181059232,21660.442595193705,16303.47
2021-03-23,15425.39770592351,9407.548495649762,21258.09685362396,13317.09
2021-03-24,15640.524335181282,9888.767810589066,20742.655620916,16910.26
2021-03-25,16843.855907770503,11455.629321058936,23008.055140314627,24531.75
2021-03-26,18918.38457704877,13440.648881077866,24919.937299244197,18090.64
2021-03-27,20989.47144028249,15212.79925382855,26447.416923984227,22146.84
2021-03-28,16823.785893970242,11362.855074925112,22599.189558758728,17216.72
2021-03-29,16130.689029073168,10390.418239241872,22181.26305092992,18746.54
2021-03-30,15619.456736915332,9842.761178369385,21883.460369736265,15919.96
2021-03-31,15799.71371005967,9814.53581124838,21420.54770400607,17459.97
2021-04-01,16971.93785445774,11013.034858737175,22658.857466340596,18016.55
2021-04-02,19019.22134120508,13498.144855302293,24521.3970829629,21961.28
2021-04-03,21067.1629846913,15404.940130790166,26401.70617834248,22736.85
2021-04-04,16882.812326465264,11552.363970103715,22885.955448699908,13475.65
2021-04-05,16176.047191014051,10888.526670604871,21968.515662806916,13967.75
2021-04-06,15656.78047113204,9940.592367128504,21543.23504814082,17052.14
2021-04-07,15835.367859586722,10170.435354956548,21209.135786507017,10560.87
2021-04-08,17013.077002384878,11377.913050081648,23018.227698503106,14765.03
2021-04-09,19073.805654859647,13461.998090914234,24565.527699362923,18274.95
2021-04-10,21143.92522561232,15594.768211104803,26725.34961290127,18902.24
2021-04-11,16991.17207691375,11339.424656248251,23000.475237351828,17745.75
2021-04-12,16325.970541756253,10217.987739098831,21935.123618023303,16687.12
2021-04-13,15858.585760145892,10137.132549088015,21837.843212447297,11660.11
2021-04-14,16099.480438055096,10458.62443584726,21670.204190451957,13600.18
2021-04-15,17349.7383598529,11623.07366745549,23350.08617443934,21551.24
2021-04-16,19492.7444680495,13769.663910557258,25285.61306586009,18253.42
2021-04-17,21653.999922111638,16151.042937671747,27480.241580065653,19489.73
2021-04-18,17599.996242789,11806.14470144134,23355.12214442132,14942.3
2021-04-19,17039.533895868888,11314.924403797111,22710.28191181844,13338.93
2021-04-20,16680.884385707097,10554.081307613187,22174.37401471733,10926.71
2021-04-21,17032.17048102288,11096.625229395771,22634.883599762907,16384.06
2021-04-22,18391.827430915306,12616.06783024872,24021.565783318216,12436.34
2021-04-23,20640.334508842825,15158.02210023539,26780.96474096842,17561.91
2021-04-24,22900.09431952433,17281.22218836975,28641.4709855979,20792.18
2021-04-25,18934.38251596569,12764.394901888403,24791.048126826387,21468.3
2021-04-26,18448.751374778087,12841.55604479819,24594.43772306584,16751.22
2021-04-27,18148.2839983378,12228.666635662106,23999.19543002552,15823.3
2021-04-28,18538.07113408973,12802.848478590724,24578.14987899284,19253.53
2021-04-29,19913.770582957783,14019.001003936675,26084.964170524152,18736.12
2021-04-30,22153.435482575,16568.500190969466,27952.025148674747,18463.14
2021-05-01,24377.485775956557,18576.67739857175,29753.40414121081,22484.38
2021-05-02,20347.74241597871,14799.254600280485,26132.511934797083,21847.78
2021-05-03,19768.904782905003,13831.77453983566,25360.887235372687,16047.04
2021-05-04,19345.86533821392,13666.487391536552,25190.10023523902,14764.09
2021-05-05,19584.231077280143,13600.754828959343,25439.532382472884,14574.51
2021-05-06,20780.909728035676,15252.369565560784,26472.894038632272,20920.28
2021-05-07,22815.94543362427,17012.35826371308,28711.31845592004,21131.17
2021-05-08,24812.477219730376,19164.31464656696,30602.036126501655,29428.28
2021-05-09,20535.739370032377,15106.45206814604,25963.196624883654,19033.33
2021-05-10,19694.48437147384,13882.521011439274,25498.40876375812,12618.5
2021-05-11,18998.22325838166,13361.1367724662,24706.782640912545,17031.41
2021-05-12,18957.65433591503,13510.0092959241,25066.79242024998,10756.59
2021-05-13,19875.14023241933,14044.54106705494,25512.2560321172,15690.15
2021-05-14,21636.42055976692,16208.544254555589,27512.966580133707,24761.41
2021-05-15,23370.436498091243,17353.84444826465,28810.85887936597,16291.69
2021-05-16,18848.189840685605,13091.86753630943,24403.46815162404,22945.26
2021-05-17,17784.020876790026,12356.694584104467,23440.572532788003,15422.32
2021-05-18,16892.703858382058,11075.951865095662,22789.171530501782,22314.19
2021-05-19,16689.735038815597,11255.736191275855,22108.868994829954,13122.47
2021-05-20,17481.677214839274,11171.263619535845,23287.17685498026,10383.58
2021-05-21,19157.751891065574,13525.463107597525,25297.98246016625,22132.92
2021-05-22,20849.55896748457,14810.112727573587,26852.44238077912,20567.89
2021-05-23,16329.84970428158,10196.836477190582,22206.858825701645,17593.25
2021-05-24,15313.74009690275,9307.774138386922,20687.111995584608,16491.93
2021-05-25,14515.765609368753,8822.215551319106,20552.063555019213,14689.19
2021-05-26,14450.15383224477,8829.209312315565,20189.396515616754,19199.09
2021-05-27,15421.179894618324,9798.539613721898,20830.89113987984,19184.96
2021-05-28,17314.7959309753,11358.612632403288,22757.85691545406,20393.05
2021-05-29,19258.4139529603,13302.136426626788,24888.483989660395,21544.1
2021-05-30,15019.766602444146,9708.568948155027,20974.112693433264,15422.26
2021-05-31,14308.230939762268,8390.34956941433,20380.29604381561,14521.18
2021-06-01,13832.013582030784,7879.137528747396,19294.48859524589,13700.61
2021-06-02,14098.570536647254,8360.896250703987,19871.462375792205,14022.58
2021-06-03,15405.122834093854,9541.044400026156,21376.97306633507,11075.89
2021-06-04,17630.455131267263,12234.848933926103,23587.17456513741,15531.66
2021-06-05,19894.87221324145,14030.307057865386,25705.826172361147,22865.33
2021-06-06,15959.233277249105,10329.331294603388,21749.62919548549,15880.82
2021-06-07,15526.444517368844,9806.753912404452,21081.093319932326,14757.15
2021-06-08,15298.803776372984,9380.17976027783,20831.01876971485,13522.5
2021-06-09,15778.566279475068,9503.184580061055,20976.117021794427,13601.38
2021-06-10,17258.588561765835,11628.429822520504,23120.73756546877,11608.37
2021-06-11,19614.2342253207,13806.2421975132,25890.0028779758,18815.74
2021-06-12,21963.41347656174,16568.812293315535,27852.573509222257,28489.78
2021-06-13,18065.673996568945,12746.391669092543,23422.06877734761,16680.12
2021-06-14,17623.7220479638,11962.257673285303,23494.12099413498,11236.66
2021-06-15,17340.76673702063,11987.780320821155,23191.6710452016,17410.7
2021-06-16,17721.056390200923,11780.827673955326,23496.009663912973,14241.34
2021-06-17,19060.464904894798,13449.03051103524,24418.30061058684,18726.44
2021-06-18,21238.313239467112,15458.786131325509,26991.41598438087,26454.35
2021-06-19,23377.3002668262,17293.17853120691,29148.952377058613,27764.67
2021-06-20,19242.46350106906,13533.357701702957,24992.673659597516,26476.98
2021-06-21,18542.552159302384,12434.09507427436,24349.036402981452,12124.75
2021-06-22,17987.20953943418,12008.327564140662,23139.237777357877,13620.81
2021-06-23,18087.33812583909,12111.075215511048,24332.872428261253,13315.42
2021-06-24,19145.51000047512,13832.9487659954,24624.7652544526,11040.08
2021-06-25,21047.612574886796,15389.264131516082,26907.86901994041,16698.08
2021-06-26,22922.608712855414,17026.469167954023,28894.60428491189,21233.12
2021-06-27,18541.336455955727,12674.426902784891,24221.293145856813,19351.9
2021-06-28,17617.735240748032,11649.17497212657,23382.33563949278,15282.35
2021-06-29,16865.899611962002,11232.298641492049,22872.657614992,14668.22
2021-06-30,16800.337349243884,11216.224023356062,22240.245212888596,16627.17
2021-07-01,17726.297472067665,11464.693082505835,23267.13973669504,17821.86
2021-07-02,19531.36032378564,13812.79123274794,25216.08041044626,27618.31
2021-07-03,21345.170225592454,15334.245978125682,27412.77819922316,28873.55
2021-07-04,16938.236528127145,10967.359334125218,22549.845332579705,18970.18
2021-07-05,16023.189741518328,10240.2208052898,22316.93407737385,9032.67
2021-07-06,15311.892725770002,9868.963497997884,21130.820239348057,10493.7
2021-07-07,15315.782029567548,9161.34963252303,21020.339884510293,11740.15
2021-07-08,16336.302324869946,10407.65480731978,21991.7624525997,16099.47
2021-07-09,18256.622894870467,12199.488330030345,23851.087977467352,19499.04
2021-07-10,20201.51290196656,14481.939862383231,26146.3947533469,20259.81
2021-07-11,15936.297020700971,9851.444243423784,21504.914780976345,13573.87
2021-07-12,15168.273540684808,9348.604321756824,20705.08778729488,17375.66
2021-07-13,14603.990139186344,8794.995282540043,20396.10861586482,12379.47
2021-07-14,14749.747584471066,9039.450263698413,20488.370690304528,10167.65
2021-07-15,15902.189518645817,10312.106798457531,21990.11853570878,15485.8
2021-07-16,17940.16275952536,12078.497573977404,23326.857484271222,14246.65
2021-07-17,19984.72063011788,14495.555035347836,25832.0896929599,19407.15
2021-07-18,15798.187173843056,10408.048446612356,21797.848299146885,19381.57
2021-07-19,15085.661210359724,9500.658206876758,20469.994556401754,15550.35
2021-07-20,14552.35295473913,9315.383000512991,20175.18559505649,16481.32
2021-07-21,14704.121729256698,8959.438056290295,20567.96563012029,7979.41
2021-07-22,15838.07198092888,10053.381903109746,21667.51555002659,15330.41
2021-07-23,17834.3919326738,12197.74589764298,23849.130836759938,20073.08
2021-07-24,19816.30809202508,13969.535100792633,25234.137641568155,20319.33
2021-07-25,15549.07499764434,10274.990166200016,21221.11290583958,15949.85
2021-07-26,14741.381442024798,8994.325291347799,20582.97488619544,11551.31
2021-07-27,14102.568872286229,8084.019462167263,19431.186882236238,11692.1
2021-07-28,14143.034084076182,7816.520291327944,19961.821614263037,11208.37
2021-07-29,15164.67751028593,9124.90632688097,20953.78199070116,12280.66
2021-07-30,17052.585901905477,11344.812201968556,22871.20089158381,15784.49
2021-07-31,18934.8273447996,13038.08644767315,24531.990527096623,16117.86
2021-08-01,14581.282822178253,9275.672179029712,20674.24865379318,12833.3
2021-08-02,13704.900359274958,7946.479831343478,19418.92762075152,10590.08
2021-08-03,13018.77207468878,7412.406327846885,19033.30789984439,13671.04
2021-08-04,13036.41056765376,7449.565448828383,19021.875856769624,18250.93
2021-08-05,14062.089800468631,8502.160476087449,20028.97877095577,10501.04
2021-08-06,15982.442616390845,10171.874705038004,21776.076564596195,17959.61
2021-08-07,17926.19547019911,12276.03977026014,23783.010072957008,18708.69
2021-08-08,13662.966520263057,7910.520103270131,19619.368083916543,14926.63
2021-08-09,12904.514247403333,7123.386244677211,18167.25993129157,11818.33
2021-08-10,12361.837227038544,6968.741887852194,18054.77078832033,10819.86
2021-08-11,12545.500942788847,7047.688931421447,18145.35944875124,9772.48
2021-08-12,13756.055449104508,8019.82820229014,19776.89308959441,12687.66
2021-08-13,15875.733842120822,10174.589698754384,21673.19059825532,12940.14
2021-08-14,18028.309262226037,12334.082489977713,23786.188820118765,17459.32
2021-08-15,13978.033038528409,7931.064299200906,19955.98823239224,13043.51
2021-08-16,13431.03707625667,8190.791563572762,19387.08840773012,11814.05
2021-08-17,13092.596623904312,6916.590582495423,18871.40736381884,15146.14
2021-08-18,13467.624525885703,7626.439186858299,19092.40247416704,10581.97
2021-08-19,14851.255835147162,8975.647076398342,20635.297391655105,9453.44
2021-08-20,17120.70780468335,11442.08039953018,23366.45465174022,17234.41
2021-08-21,19395.288180713884,13583.383743765417,25540.08072859249,25629.24
2021-08-22,15435.469888124131,9990.600536512193,21004.06247169568,21388.75
2021-08-23,14944.411105062283,9662.356784605672,20365.671851011382,10290.37
2021-08-24,14625.313296811504,8813.456878088038,20234.11034697813,21815.81
2021-08-25,14981.985392714523,9454.139765103626,20852.360464829515,10202.42
2021-08-26,16309.470790953472,10070.48939714381,21572.01201619843,9421.36
2021-08-27,18485.920819914605,12708.462263804602,23792.74568241737,13514.3
2021-08-28,20632.58703140294,14928.961430231491,26222.28465867619,28040.73
2021-08-29,16512.850730964143,10691.917175818891,22146.532570793155,19287.77
2021-08-30,15833.669911359326,10205.13123344118,21292.87668737209,20824.7
2021-08-31,15302.838152761891,9686.206968355496,20781.129343163782,13055.26
2021-09-01,15429.426434279225,9293.175489059684,20944.016602914904,12220.89
2021-09-02,16514.267988191346,10659.213192779283,22091.881308107797,18790.88
2021-09-03,18441.67388196602,12856.411320984284,23982.509988128277,17263.5
2021-09-04,20339.256183965063,15164.69190246358,26226.299622890645,18470.99
2021-09-05,15976.78200618935,9920.663469342402,21705.874530760462,17266.89
2021-09-06,15067.443630520662,9898.517320924975,20989.57680003655,20972.9
2021-09-07,14324.944395225462,8362.485505436971,20052.873745596404,11331.46
2021-09-08,14263.776300253166,8261.197852510983,19728.34808563048,10829.09
2021-09-09,15189.554236454507,9641.871361045136,20302.051797036176,16127.18
2021-09-10,16990.598894152088,11722.693289438614,22931.854095903625,13597.81
2021-09-11,18797.649113198306,13227.976244945276,24558.993471261427,19509.52
2021-09-12,14382.630180514869,8849.60244347384,19752.223494380894,17599.63
2021-09-13,13459.86581874693,7540.87917746509,19008.629427579923,11072.96
2021-09-14,12743.1352597599,6837.389079272843,18335.50803930457,13221.09
2021-09-15,12745.9522294649,6917.176556827892,18740.01485331881,9792.7
2021-09-16,13771.930736535109,7948.712033855348,19166.764219592533,14882.82
2021-09-17,15706.42882667826,9905.456763969054,21430.771289057622,17966.31
2021-09-18,17676.349312984566,12327.712533309754,23225.21995666503,16265.82
2021-09-19,13449.02142881824,8147.671125857581,19352.663006588144,16237.7
2021-09-20,12733.547853090146,6629.960130142371,18408.45426789166,11481.18
2021-09-21,12238.014567663831,6160.970491850098,18218.9016680575,12723.82
2021-09-22,12469.935914661211,7034.7874713959945,18291.907141043263,11896.04
2021-09-23,13726.794891574496,8124.5626607085505,19074.82298860466,10275.82
2021-09-24,15887.864737696738,10585.67299268952,21672.935308965574,10054.19
2021-09-25,18074.185610099168,12363.300187412831,23356.175212163605,19816.94
2021-09-26,14047.61513235737,8327.208034479982,19777.459907446053,15784.74
2021-09-27,13512.332303699495,7506.856053074069,19742.422865712542,12364.12
2021-09-28,13172.187613731268,7224.670869012042,19075.674135596524,10465.42
2021-09-29,13531.267600182786,7848.701081895055,19382.966013849757,14239.15
2021-09-30,14884.530364309214,8992.952397648975,20554.73932007764,16005.88
2021-10-01,17109.695282421868,11054.93768363975,22845.35969042744,13027.49
2021-10-02,19327.258718385758,13627.536283412464,25073.13372698792,19481.65
2021-10-03,15299.55332343598,9418.20800352352,20989.869041145143,15517.02
2021-10-04,14732.23019080192,8604.778202136958,20338.60728843496,14019.34
2021-10-05,14331.55733343101,8808.912301336699,19937.950245040625,12076.91
2021-10-06,14604.904257181184,8526.936887140744,20342.13847646385,8639.1
2021-10-07,15851.271520928924,10526.917218006543,22096.945930795544,10869.27
2021-10-08,17953.05167949561,12342.190482019072,24098.647928629525,11533.56
2021-10-09,20035.89723359177,14042.395808785846,25553.063177081192,19304.81
2021-10-10,15867.617628427804,10189.152629294971,21335.41638158412,13088.12
2021-10-11,15159.489387817644,9872.057244168747,20983.9799766727,12401.46
2021-10-12,14623.37803565745,9037.685077355756,20550.035603045177,10571.66
2021-10-13,14772.04688789288,8853.906459549311,21006.436127869067,13390.6
2021-10-14,15909.516915304424,10185.84656824245,21846.697446107995,9082.1
2021-10-15,17922.669218695035,12179.567622006063,23639.046179092296,14745.93
2021-10-16,19940.97057009704,13985.634837067691,25821.513408297335,25602.3
2021-10-17,15735.248430026262,10175.78868870936,21336.93155462925,16367.8
2021-10-18,15018.903303238383,8997.98161809401,20689.14677456208,13150.97
2021-10-19,14504.960153389306,9226.83651236513,20178.031731987965,13597.34
2021-10-20,14706.336226543925,8824.048090373624,20215.14243490873,8260.89
2021-10-21,15926.190877595742,10158.685822810969,21887.03642867337,17493.71
2021-10-22,18049.549416617192,12621.228576979329,23696.22775607732,13187.84
2021-10-23,20203.08096594504,14207.157794292634,26441.97525827497,20826.38
2021-10-24,16153.955346523748,10692.447770964583,22081.288334350684,13704.62
2021-10-25,15611.164570636343,9930.052747369176,21173.769308276656,14087.26
2021-10-26,15282.707545425566,9711.0946785266,21194.670385185625,15392.77
2021-10-27,15676.011477010175,10060.561029990664,21450.08007264566,16951.68
2021-10-28,17088.451074672248,10920.090273247995,22801.06765447949,12948.7
2021-10-29,19399.152571672697,13627.568347755678,24843.901253247703,15501.01
2021-10-30,21728.957191502643,15841.367972024666,27174.25389171308,22030.36
2021-10-31,17839.46351014215,11894.763833240004,23276.368152923627,18764.97
2021-11-01,17434.52868045698,11494.661677376816,23532.966167815077,17537.61
2021-11-02,17217.621633633025,11385.249529465103,23168.022499071063,14448.7
2021-11-03,17692.396542507693,11676.095007143607,23535.531499896428,19461.06
2021-11-04,19153.34288044579,13334.068522856847,24634.980307488026,21511.99
2021-11-05,21477.69490941577,15958.15131147822,27046.718092689214,19633.73
2021-11-06,23785.47175306103,17796.641698452422,29293.62237686055,21312.19
2021-11-07,19838.564850415933,13689.132042265432,25410.672966763264,19036.26
2021-11-08,19342.251002932084,13627.65753340115,25001.526923345093,19471.61
2021-11-09,19002.523337791958,13462.511425908537,24659.683545147447,33651.75
2021-11-10,19326.608672635422,13231.917432088669,24896.17802583713,22052.85
2021-11-11,20613.52881070315,14626.020982119246,25958.51404004935,19294.72
2021-11-12,22745.89076504834,17412.395633917156,28348.659474267577,18984.88
2021-11-13,24849.780147703397,19467.660205414824,30854.32641863409,29131.5
