,ds,yhat,yhat_lower,yhat_upper,total_sales
77,2019-12-23,11680.07119834889,5541.344243587933,17495.28803957252,3986.34
78,2019-12-24,10714.170113662729,4395.57315758157,16165.394452274732,3872.63
79,2019-12-25,10366.750450345118,4440.997728697872,15724.824525418748,4362.22
80,2019-12-26,10945.664039148724,5109.959092105131,16619.254701180475,3104.16
81,2019-12-27,12342.645300486402,6675.003124755242,17994.950675197317,1245.93
82,2019-12-28,13692.98952160872,7579.35025973891,19288.469940832125,1308.54
83,2019-12-29,8774.259890483077,2749.39869457197,14631.560223262892,2709.15
84,2019-12-30,7307.41181049769,1725.5995788140465,13078.733397097283,2999.36
85,2019-12-31,6013.737338035794,221.4732132411388,11682.504409687412,4395.88
86,2020-01-01,5415.0086613701,-134.97058844691958,11314.164032674373,2332.43
87,2020-01-02,5823.68820947713,98.9301142851431,11746.729330300344,1889.19
88,2020-01-03,7138.04473606879,1373.9514324997815,12733.96885056551,1713.4
89,2020-01-04,8490.833405626112,2944.2177673516435,14561.881323397643,856.19
90,2020-01-05,3658.917345042967,-2454.9920286778247,9492.93458557712,1703.91
91,2020-01-06,2360.7701113814765,-3067.876454425058,8063.080345220232,2021.33
92,2020-01-07,1313.4858373222555,-4231.126060398228,7114.129726824714,4534.76
93,2020-01-08,1033.0291605518642,-4989.186582495902,6729.4114337304245,1165.11
94,2020-01-09,1824.5896204801436,-3732.2339083176216,7253.126074417024,797.29
95,2020-01-10,3574.2310724776908,-2298.807498713558,9469.737999630068,2151.81
96,2020-01-11,5408.714152562733,-670.2100545238424,11278.075134738272,3158.44
97,2020-01-12,1094.4144411636707,-5055.997711833784,6758.022396285243,1141.47
98,2020-01-13,338.7192094493712,-5478.628966345117,6118.503118961793,2044.1
99,2020-01-14,-152.70156932510872,-5754.80794578868,5586.401390776484,1533.76
100,2020-01-15,124.6204960894429,-5966.044446326502,6166.970291219527,1995.77
101,2020-01-16,1464.570655811808,-4448.9294568634095,7002.6121264571775,1008.21
102,2020-01-17,3742.356191610989,-1924.735023559933,9692.482103300534,966.96
103,2020-01-18,6074.570102386206,208.5789081562953,12226.339925126178,1599.31
104,2020-01-19,2218.3301501589394,-3070.0983348039067,7866.838485278922,2232.23
105,2020-01-20,1872.870948580285,-3826.0190856938807,7434.360064810137,2548.11
106,2020-01-21,1736.9803032855916,-4185.036373624201,7546.903785079668,4161.7
107,2020-01-22,2309.646607401839,-3332.2591210021446,7891.554032252776,1844.74
108,2020-01-23,3880.772597666662,-1662.6208498930969,9995.471616854344,866.8
109,2020-01-24,6323.137743220756,210.17119364760836,12284.655634698607,1193.49
110,2020-01-25,8752.4803240581,2917.195049491583,14999.314812490506,3018.38
111,2020-01-26,4926.616338453913,-969.2628722352168,10526.321989185986,3660.65
112,2020-01-27,4546.974203592943,-1608.947763098812,10070.845787038685,2141.35
113,2020-01-28,4315.938682302958,-1335.0743725059376,9555.308657312022,2669.43
114,2020-01-29,4737.373927720139,-1423.5827818448593,10413.575283223256,1725.79
115,2020-01-30,6107.184808938127,880.8101288225681,11790.401530849678,1885.2
116,2020-01-31,8305.103298103979,2619.221893935464,13582.31738207154,1287.1
117,2020-02-01,10454.57600455338,4984.087970439237,16220.822030004116,1608.82
118,2020-02-02,6321.67539342772,673.965546853025,12204.768067977351,1894.72
119,2020-02-03,5616.419284422327,-245.33406551126987,11284.872129935044,3803.12
120,2020-02-04,5049.8977468334815,-390.670260805168,10681.052357608589,3728.38
121,2020-02-05,5134.582888802416,-649.9262477962853,11203.17536244199,1878.92
122,2020-02-06,6174.686067898394,289.76560152029293,12396.814742559322,2793.69
123,2020-02-07,8057.75429112938,2059.6839364217053,13629.669263438893,6245.71
124,2020-02-08,9914.386372451883,4181.664130103885,15501.223413437134,3456.05
125,2020-02-09,5516.995257901689,-304.1968376061048,11121.871662139296,3630.52
126,2020-02-10,4581.004270425612,-1156.344241867151,10502.637858101916,1524.09
127,2020-02-11,3821.8787864730425,-2365.778725952792,9441.100192190486,1857.6
128,2020-02-12,3755.370406585997,-1602.8721196581173,9160.44905982408,1418.5
129,2020-02-13,4687.838872069892,-993.8147014164028,10689.78955454175,244.62
130,2020-02-14,6507.843378892186,754.255975653361,12271.500156113829,606.43
131,2020-02-15,8345.882923530571,2923.7559823730576,14434.2839636863,1116.28
132,2020-02-16,3973.2103899566273,-1951.1779381189087,9636.85767373664,1218.13
133,2020-02-17,3103.105729124314,-2813.733938041403,8578.294758962493,4529.76
134,2020-02-18,2448.006730133417,-2848.355542230941,8111.442678192368,3901.49
135,2020-02-19,2519.8709220862656,-3416.2448324294205,8202.219116086313,3212.86
136,2020-02-20,3620.629939835994,-2035.4832912720492,9472.14596084869,1570.07
137,2020-02-21,5633.923812915569,-390.8220810513865,11240.891745463849,912.27
138,2020-02-22,7684.990475766147,1437.4335539105236,13518.30049325756,690.56
139,2020-02-23,3539.630854976062,-2153.74201301123,9072.495526111728,1307.54
140,2020-02-24,2905.630641430192,-2472.809158090993,8838.08430442941,3056.35
141,2020-02-25,2490.033231341205,-3062.5854645370778,8113.23272596184,2661.2
142,2020-02-26,2799.6336987496707,-3114.711335170949,8451.504003255302,2336.95
143,2020-02-27,4131.5518907898695,-1912.455224358608,10058.340703896522,551.14
144,2020-02-28,6365.069379274338,602.1364409720418,11983.312093080827,2431.1
145,2020-02-29,8621.60342014749,2803.854390120061,14644.58416338519,731.76
146,2020-03-01,4663.736754984719,-631.8242812755051,10625.54343857306,1199.27
147,2020-03-02,4196.683485467333,-1815.801215493777,10349.832941982855,1875.66
148,2020-03-03,3925.5852882409336,-1449.2132685924516,9993.884336691886,2710.68
149,2020-03-04,4356.008242633647,-1539.074560057148,10338.329939963716,2080.81
150,2020-03-05,5784.499381864216,185.87389706533008,11218.219241565235,2150.28
151,2020-03-06,8090.389266630483,2457.785776490972,13732.758877074444,1713.83
152,2020-03-07,10395.715780099848,4548.447711551275,16474.295087502403,1363.4
153,2020-03-08,6464.190425536706,724.8904974449173,12205.00487419505,3193.94
154,2020-03-09,6002.590116500234,703.3448691032519,12121.39475126034,3161.79
155,2020-03-10,5717.971689366657,-349.0917552560397,11012.073932595957,3846.7
156,2020-03-11,6118.082490182494,368.07598382115,12102.312051999526,2191.52
157,2020-03-12,7501.829223647121,1785.2648799964973,12975.694211348027,824.82
158,2020-03-13,9750.994347326246,4128.645313806353,15304.992678873925,3636.23
159,2020-03-14,11990.078003234526,6123.400822977291,17630.450172148518,1331.14
160,2020-03-15,7985.189284376591,2057.113317632038,13392.941156562,962.18
161,2020-03-16,7445.371991042182,1917.3414793895304,13281.000408680691,2464.07
162,2020-03-17,7079.76385862855,1147.7726538499485,13089.000501928378,4518.13
163,2020-03-18,7397.963901997228,2153.8550452983104,13484.125858004523,2892.81
164,2020-03-19,8700.470868397835,3036.6903888885263,14858.45309502054,1935.24
165,2020-03-20,10870.382385046712,4875.584465025653,16485.364684334167,6387.58
166,2020-03-21,13033.23259963358,7103.926313567808,18980.84528884918,4457.77
167,2020-03-22,8955.89144207591,3349.7690268656447,14986.036150773603,2178.75
168,2020-03-23,8347.909555099048,3128.0964351048924,13767.914807640294,3907.2
169,2020-03-24,7918.706381136047,2123.178190229437,13827.728540189546,3101.65
170,2020-03-25,8177.974233927744,2511.8136205302294,13870.91705212523,4173.74
171,2020-03-26,9426.159281289329,3547.454840885415,15149.236080792469,2196.88
172,2020-03-27,11546.206792448484,5804.388693652537,17036.947736916256,3447.63
173,2020-03-28,13663.446134670688,7892.73453524984,19690.967619718314,1810.49
174,2020-03-29,9544.536340636692,3933.7474880940463,15034.3226182123,1942.73
175,2020-03-30,8898.854076458507,3240.36362709779,14553.140078346669,3813.64
176,2020-03-31,8435.71948307395,2479.6200054672167,14081.030034232444,5341.75
177,2020-04-01,8664.83088789157,3548.9642780074028,14520.730147479682,2215.1
178,2020-04-02,9886.767889407884,4072.995771196775,15437.332534615667,1302.95
179,2020-04-03,11984.749047716989,6144.043032370234,17686.943519511628,648.07
180,2020-04-04,14084.51898408669,8106.809551725651,19853.012656301027,3670.05
181,2020-04-05,9953.285462841195,4280.49722618594,15842.015596739671,2116.38
182,2020-04-06,9301.088489217922,3627.813195130055,14999.656333695944,3237.69
183,2020-04-07,8837.997514620081,3063.3431683335343,14088.809776474114,4681.44
184,2020-04-08,9074.508852436697,3590.1037139425493,14494.430048163493,2186.26
185,2020-04-09,10312.004206423446,4259.771551824638,16255.163071470755,1485.77
186,2020-04-10,12434.4583438698,6539.243610018511,18242.481251150664,1006.78
187,2020-04-11,14568.272758749565,9228.421738172914,20458.15768091404,1361.86
188,2020-04-12,10481.158140952995,4791.033980554515,16359.239129812117,1700.5
189,2020-04-13,9883.450044464098,4036.1155254321807,15476.988182213852,2189.99
190,2020-04-14,9485.256235358518,3815.914358352624,14878.124656839664,5251.41
191,2020-04-15,9796.810155319425,4041.0782599904087,15631.39996167176,1875.6
192,2020-04-16,11118.89359120444,5633.74382550595,16879.75720809725,1761.33
193,2020-04-17,13334.518544823824,7404.249123970882,18976.68639239362,675.83
194,2020-04-18,15568.746806863302,9728.28390634477,21107.696224890144,919.17
195,2020-04-19,11587.571340114531,5948.818904527429,17184.236773464425,2541.75
196,2020-04-20,11099.244727973191,5501.039143675865,16556.71540799044,3056.1
197,2020-04-21,10811.453565500766,4994.930349415786,16918.401549055667,3469.98
198,2020-04-22,11231.713131024517,5702.446411619181,16398.9141968515,1589.12
199,2020-04-23,12657.844826777417,7239.907719237827,18425.11418792097,2158.13
200,2020-04-24,14969.725282897158,9394.098590766647,20744.614715672786,1285.83
201,2020-04-25,17289.184053860852,11725.952112309604,22847.15207070469,973.65
202,2020-04-26,13378.97200248018,7356.449427706701,19080.164544864587,2336.41
203,2020-04-27,12944.18323633901,7565.516512358216,18942.41779742781,3154.2
204,2020-04-28,12683.415408400342,7330.406884747684,18422.888162268344,4262.23
205,2020-04-29,13107.596595141473,7606.125259291631,18793.665685180236,2796.94
206,2020-04-30,14512.22453879159,9122.366890851225,19939.992177765384,1732.33
207,2020-05-01,16775.317643939186,11388.778035899664,22057.743662463155,854.23
208,2020-05-02,19017.39477147133,13699.879659905117,24775.33725540514,1402.78
209,2020-05-03,15000.514363547987,9305.001655293016,20676.60751078101,2892.32
210,2020-05-04,14429.753090539109,8403.57735324282,20063.898189799696,3122.94
211,2020-05-05,14010.51785872814,8332.534029996577,19707.711733028216,2660.08
212,2020-05-06,14249.060669245377,8315.966755735684,19821.987346199014,1919.56
213,2020-05-07,15443.054318932527,9657.245012126288,21556.13537468932,1805.25
214,2020-05-08,17473.413842848277,11582.722965290895,23103.83189004628,1512.95
215,2020-05-09,19464.237276846216,13805.927940676434,25284.25259295302,1344.25
216,2020-05-10,15181.78525124004,9394.667061542925,21042.535816185577,1558.08
217,2020-05-11,14335.880566694776,8500.647822754747,20274.06831809481,3346.06
218,2020-05-12,13637.123158736553,7674.930368928086,19244.294493398236,5584.45
219,2020-05-13,13597.292083481025,7906.994958536458,19280.489179128766,1120.26
220,2020-05-14,14519.795181338666,8829.517254454277,20530.94786513365,1150.5
221,2020-05-15,16291.35444156249,10599.556088967847,22164.95629114142,1164.72
222,2020-05-16,18041.80414320493,12292.508089135792,23808.27606990816,2033.4
223,2020-05-17,13542.925059882316,7900.427186876729,19476.41041217109,2700.8
224,2020-05-18,12509.699829819165,6558.422476751423,18456.502714246933,2098.93
225,2020-05-19,11657.388909362891,5813.003191982172,17344.869752685037,4046.61
226,2020-05-20,11501.802700091384,5928.908638553491,17023.703031016397,2775.8
227,2020-05-21,12349.634292787046,6954.84015647832,18144.271560979985,2452.85
228,2020-05-22,14090.04435373962,8120.436494305935,19524.46455488618,1066.47
229,2020-05-23,15854.378340752455,10146.234479895757,21265.96070078449,2647.06
230,2020-05-24,11414.9419604163,5659.358587084587,17197.91177016601,2063.8
231,2020-05-25,10486.222020719142,4918.368012214917,16066.413189809657,2812.6
232,2020-05-26,9781.953509951656,4161.056099888213,15733.110260918049,4268.83
233,2020-05-27,9803.339601853064,4229.166837620518,15558.00253869746,2292.71
234,2020-05-28,10865.637086936593,5389.75382130511,16459.45000886767,5988.86
235,2020-05-29,12853.60190768905,7199.628171999551,18428.21213382902,1602.12
236,2020-05-30,14893.369642429216,8820.486251406339,20541.41558989241,1339.91
237,2020-05-31,10751.346644863748,5089.7956485195855,16401.044002786926,3416.7
238,2020-06-01,10135.565817590126,4489.06018865324,16116.150743435895,3057.97
239,2020-06-02,9752.90449465997,4138.336595150329,15187.651938719324,4618.89
240,2020-06-03,10109.536908447611,4476.859984582134,15476.961745219896,1867.07
241,2020-06-04,11501.48147002868,5769.500924735276,17066.927045069435,1042.27
242,2020-06-05,13806.42917821232,8186.174558684514,19614.301951490583,1384.24
243,2020-06-06,16143.727272666358,10544.08875563116,22143.822498086152,764.97
244,2020-06-07,12273.43726930342,6467.428811170325,17375.01904846905,1578.21
245,2020-06-08,11897.84723899896,6434.128682186648,17718.820594262048,4364.56
246,2020-06-09,11718.8315470421,5884.247502545972,17571.658581841733,5575.05
247,2020-06-10,12238.426640808708,6302.149976751314,18061.85920923967,3121.92
248,2020-06-11,13749.479709661626,8329.331479187991,19809.04094630968,909.13
249,2020-06-12,16127.553708799596,10022.051318527963,21732.239923329544,3273.62
250,2020-06-13,18490.960704915324,12756.887060430996,24508.27468414376,2096.23
251,2020-06-14,14599.841254639225,9148.466910481537,20100.635774678263,3498.82
252,2020-06-15,14157.669025053456,8555.510270767629,19211.29805941528,3064.75
253,2020-06-16,13868.574020454034,8132.996548185777,19686.033524492028,7865.98
254,2020-06-17,14237.853947189258,8225.341541686863,20013.38584205853,3781.38
255,2020-06-18,15562.53226127488,9839.767284881884,21365.79064410428,1278.77
256,2020-06-19,17723.148841354716,12033.158324620945,23114.70965108437,3328.01
257,2020-06-20,19843.65836018609,14070.28918631048,25605.43803082132,3624.52
258,2020-06-21,15690.357760054048,10249.57623926538,21320.68699783651,1691.02
259,2020-06-22,14973.226212412936,9408.959333371413,21120.839495030006,5447.62
260,2020-06-23,14403.075456705854,8568.557788981934,19777.611192981924,3090.56
261,2020-06-24,14491.884814133911,8678.753636033716,20316.33784046498,2715.02
262,2020-06-25,15528.183958839829,10084.37358673514,21633.547665795664,3397.91
263,2020-06-26,17413.675832499328,11471.018432179704,22725.09022767437,2806.66
264,2020-06-27,19277.97618000412,13764.221734371597,24975.87508420019,4212.35
265,2020-06-28,14892.398690634422,9367.745745692158,20401.30931744079,2435.03
266,2020-06-29,13971.17140840093,8398.569599044382,19571.959260160365,5298.7
267,2020-06-30,13228.48599056151,7685.727387631091,19076.95869949438,5911.29
268,2020-07-01,13178.756828857098,7464.340062631756,18845.335101651475,4063.37
269,2020-07-02,14126.955439381103,8597.681447062434,19809.936348787807,6191.07
270,2020-07-03,15960.212109102838,9875.979842362764,21451.296323823724,4618.76
271,2020-07-04,17807.56492843521,12236.49341855887,23530.521567899053,6822.48
272,2020-07-05,13438.781539014615,7882.106334298882,18938.559673215983,2052.55
273,2020-07-06,12565.639654795832,6731.141444283354,18703.43065201464,3510.05
274,2020-07-07,11899.065608106665,6117.200631194125,17537.895240888556,3922.05
275,2020-07-08,11949.505212715982,6529.3171611033,17468.37810706987,2058.53
276,2020-07-09,13017.388986883168,7381.608146096786,18680.97983461939,6370.25
277,2020-07-10,14984.879818476098,9428.892490155858,20872.302706027356,1041.81
278,2020-07-11,16975.77886602718,11230.604836011447,22948.754536814875,1839.61
279,2020-07-12,12754.510385480327,6852.12731098822,18633.37905723499,1954.35
280,2020-07-13,12027.566732523024,6295.888711283841,17593.917067431594,3369.04
281,2020-07-14,11500.807955011016,5913.1179248194185,17204.268390700316,5036.46
282,2020-07-15,11679.985542321898,5540.208238544561,17737.599214666632,3962.94
283,2020-07-16,12861.347899325066,6601.00268424829,18126.422723145104,2445.31
284,2020-07-17,14923.5115319959,9050.45931616285,20104.058345960235,2572.88
285,2020-07-18,16987.470143858303,10715.020027869286,22760.881986690674,9710.54
286,2020-07-19,12815.659343188889,7227.450567284435,18483.468211478204,3721.28
287,2020-07-20,12113.455914475217,6284.306159391217,17703.127977855656,2810.99
288,2020-07-21,11586.504531530878,6039.639134266132,17453.496606323668,4509.75
289,2020-07-22,11741.24074833439,6145.633919428255,18022.84166586436,6868.19
290,2020-07-23,12875.4679305879,7256.711614711825,18057.43673002108,5522.1
291,2020-07-24,14857.083520089114,9117.013799938102,20119.33834886735,3745.98
292,2020-07-25,16823.27612421281,11239.782456598889,22800.577037221832,4532.81
293,2020-07-26,12540.218443647433,6623.884975542604,18407.688587079065,5957.04
294,2020-07-27,11717.533282927392,6275.966814134754,17132.079801558022,8200.85
295,2020-07-28,11065.48166767996,5390.36445264475,16824.640534085785,11151.8
296,2020-07-29,11095.33561508794,5581.05341451684,17288.38987625787,6192.25
297,2020-07-30,12109.797765584328,6010.123146327881,17550.93893483926,6798.65
298,2020-07-31,13994.65754334002,8142.377026453799,19862.599363569105,12179.05
299,2020-08-01,15878.562597522236,10036.110557822789,21949.347658926592,1675.43
300,2020-08-02,11531.8304559858,6049.608534014943,17360.958484618866,4781.75
301,2020-08-03,10667.68704210575,5069.189204768992,16276.372176502024,2794.59
302,2020-08-04,9999.332867485102,4093.986797405824,15854.899461363304,8089.51
303,2020-08-05,10040.213674161798,4168.771581040054,15707.446959530613,4088.38
304,2020-08-06,11094.360895164857,5057.025184489961,16535.709935361385,9736.98
305,2020-08-07,13047.994084451324,6889.889415200598,18820.071379595018,6420.11
306,2020-08-08,15029.265799804643,9384.030520758071,21169.841896429443,2627.01
307,2020-08-09,10807.07479690186,4878.751527185539,16683.6003057343,3119.44
308,2020-08-10,10092.334277207254,3932.453129233606,15928.590054426764,2618.93
309,2020-08-11,9595.095255087806,3803.437270805429,15480.518970510264,4333.84
310,2020-08-12,9824.900250895487,3716.1357570269415,15398.869070893088,3257.61
311,2020-08-13,11081.230336518958,6029.412240047161,16894.1338731943,3805.84
312,2020-08-14,13245.234633915104,7660.5982015096815,18957.566058281143,2290.17
313,2020-08-15,15439.619079352056,9750.471028127937,21412.07289290183,1957.13
314,2020-08-16,11427.61612731833,5552.081162964591,17352.728002771008,2301.07
315,2020-08-17,10914.41756108329,5317.8164447364925,16928.49006892329,6569.78
316,2020-08-18,10604.465641903253,4784.416801777747,16012.497874814571,5058.07
317,2020-08-19,11001.972854881313,5550.164757861759,16458.070491387494,2352.66
318,2020-08-20,12401.528359181148,6294.035614296845,17660.39036349988,1121.48
319,2020-08-21,14679.97549942139,9349.20141024156,20541.46313456652,2983.37
320,2020-08-22,16950.425600842456,11425.295482066424,22973.302088381228,1592.7
321,2020-08-23,12979.361553287468,7739.51196659166,18743.680097778488,3381.61
